Kinase,Substrate,HighConfidenceSites,LowConfidenceSites,Source
P28482,P35568,3,1,"PhosphoSitePlus, iPTMNet:hprd, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P28482,P35611,4,0,PhosphoSitePlus
P28482,P35612,3,0,PhosphoSitePlus
P28482,P35658,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,P36956,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P37231,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P37802,1,0,PhosphoSitePlus
P28482,P38936,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,P40763,1,0,"PhosphoSitePlus, EPSD:RegPhos"
P28482,P41182,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
P28482,P42229,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P42702,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P43354,2,0,"EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM, iPTMNet:pelm"
P28482,P46527,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,P46695,3,0,"PhosphoSitePlus, iPTMNet:hprd, EPSD:PSEA, EPSD:RegPhos"
P28482,P47712,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P49116,0,2,EPSD:RegPhos
P28482,P49137,5,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,P49366,1,0,PhosphoSitePlus
P28482,P49407,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P28482,P49715,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P49790,10,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,P49795,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P49815,2,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P49841,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P50548,4,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,P50616,3,0,"iPTMNet:hprd, EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P28482,P51170,1,0,"iPTMNet:hprd, EPSD:RegPhos"
P28482,P51449,1,0,PhosphoSitePlus
P28482,P51784,1,0,PhosphoSitePlus
P28482,P51812,2,0,PhosphoSitePlus
P28482,P52945,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,P53355,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
P28482,P53805,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
P28482,P54829,0,2,EPSD:RegPhos
P28482,P55211,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,P55327,1,0,PhosphoSitePlus
P28482,P61978,1,0,PhosphoSitePlus
P28482,P62070,1,0,PhosphoSitePlus
P28482,P68400,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,P68431,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P28482,P78536,1,0,PhosphoSitePlus
P28482,P78543,1,0,EPSD:RegPhos
P28482,P84022,4,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q00059,1,0,PhosphoSitePlus
P28482,Q00613,1,1,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PostMod, EPSD:Phospho.ELM"
P28482,Q00987,1,0,PhosphoSitePlus
P28482,Q01844,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q01860,3,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q02078,0,1,EPSD:RegPhos
P28482,Q02224,4,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q02447,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q02750,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q04206,1,0,"EPSD:RegPhos, EPSD:PostMod, iPTMNet:pelm, EPSD:Phospho.ELM"
P28482,Q05209,1,0,PhosphoSitePlus
P28482,Q05469,1,0,EPSD:RegPhos
P28482,Q06413,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P28482,Q07343,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q07666,2,0,EPSD:RegPhos
P28482,Q07820,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,Q07869,2,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P28482,Q07889,5,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q08495,2,0,PhosphoSitePlus
P28482,Q09472,8,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q12772,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q12931,1,0,PhosphoSitePlus
P28482,Q13127,2,0,PhosphoSitePlus
P28482,Q13153,1,0,"EPSD:RegPhos, EPSD:PostMod, iPTMNet:pelm, EPSD:Phospho.ELM"
P28482,Q13164,1,0,PhosphoSitePlus
P28482,Q13285,1,0,"iPTMNet:hprd, PhosphoSitePlus, EPSD:RegPhos"
P28482,Q13322,3,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q13424,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P28482,Q13480,7,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,Q13485,1,0,"iPTMNet:hprd, EPSD:RegPhos"
P28482,Q13509,0,1,EPSD:PostMod
P28482,Q13541,5,0,"PhosphoSitePlus, iPTMNet:hprd, EPSD:PSEA, EPSD:RegPhos"
P28482,Q13586,3,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q13614,1,0,PhosphoSitePlus
P28482,Q13625,1,0,PhosphoSitePlus
P28482,Q14005,1,0,"EPSD:RegPhos, EPSD:Phospho.ELM"
P28482,Q14247,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q14674,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,Q14686,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P28482,Q14761,1,0,PhosphoSitePlus
P28482,Q14790,1,0,PhosphoSitePlus
P28482,Q14934,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,Q15007,3,0,PhosphoSitePlus
P28482,Q15256,1,0,EPSD:RegPhos
P28482,Q15366,4,0,PhosphoSitePlus
P28482,Q15418,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P28482,Q15554,1,0,PhosphoSitePlus
P28482,Q15596,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q15648,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q15672,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q15700,1,0,PhosphoSitePlus
P28482,Q15744,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P28482,Q15746,1,1,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P28482,Q15750,1,0,PhosphoSitePlus
P28482,Q15788,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q15796,4,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
P28482,Q15797,4,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q16659,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P28482,Q16665,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q16690,3,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q16828,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P28482,Q3V6T2,2,0,PhosphoSitePlus
P28482,Q53ET0,1,0,PhosphoSitePlus
P28482,Q53EZ4,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
P28482,Q53GS7,5,0,PhosphoSitePlus
P28482,Q5JQC9,1,0,PhosphoSitePlus
P28482,Q5T447,1,0,PhosphoSitePlus
P28482,Q6P1J9,1,0,PhosphoSitePlus
P28482,Q6S5L8,1,0,PhosphoSitePlus
P28482,Q6UUV7,1,0,PhosphoSitePlus
P28482,Q7L5N1,1,0,PhosphoSitePlus
P28482,Q86U44,3,0,PhosphoSitePlus
P28482,Q86UR1,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q8IW41,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,Q8IX03,2,0,PhosphoSitePlus
P28482,Q8IZP0,8,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q8N122,3,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q8N9N5,2,0,PhosphoSitePlus
P28482,Q8NHW3,2,0,"iPTMNet:hprd, EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P28482,Q92793,1,0,PhosphoSitePlus
P28482,Q92908,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q92934,1,0,PhosphoSitePlus
P28482,Q92974,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P28482,Q93045,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P28482,Q969H0,2,0,PhosphoSitePlus
P28482,Q969V6,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q96EP5,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q96FF9,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q96I25,2,0,PhosphoSitePlus
P28482,Q96LC9,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q96Q27,1,0,PhosphoSitePlus
P28482,Q96RK0,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q96RS0,1,0,PhosphoSitePlus
P28482,Q96SB3,1,0,"iPTMNet:hprd, EPSD:RegPhos"
P28482,Q99814,1,0,PhosphoSitePlus
P28482,Q99967,3,0,PhosphoSitePlus
P28482,Q9BTL3,1,0,PhosphoSitePlus
P28482,Q9BUB5,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q9BY84,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P28482,Q9GZM8,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q9H0F6,1,0,PhosphoSitePlus
P28482,Q9H3M7,1,0,PhosphoSitePlus
P28482,Q9H8Y8,2,0,"PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
P28482,Q9H9S0,2,0,PhosphoSitePlus
P28482,Q9H9Z2,1,0,PhosphoSitePlus
P28482,Q9NQ66,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q9NRA0,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q9NRF2,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q9NRZ9,1,0,PhosphoSitePlus
P28482,Q9NVD7,2,0,PhosphoSitePlus
P28482,Q9NXR1,2,0,EPSD:RegPhos
P28482,Q9NYA1,1,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q9NZ72,1,0,PhosphoSitePlus
P28482,Q9UBN7,1,0,PhosphoSitePlus
P28482,Q9UKX7,2,0,"PhosphoSitePlus, EPSD:PSEA"
P28482,Q9ULC4,1,0,"PhosphoSitePlus, EPSD:RegPhos"
P28482,Q9ULV5,1,0,PhosphoSitePlus
P28482,Q9UPT5,1,0,PhosphoSitePlus
P28482,Q9UQ13,1,0,PhosphoSitePlus
P28482,Q9UQC2,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P28482,Q9Y463,1,0,PhosphoSitePlus
P28482,Q9Y5A9,2,0,PhosphoSitePlus
P28482,Q9Y613,1,0,PhosphoSitePlus
P28482,Q9Y6K1,1,0,PhosphoSitePlus
P28482,Q9Y6W5,2,0,"PhosphoSitePlus, EPSD:PSEA"
P29317,O14493,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, iPTMNet:pelm, EPSD:RegPhos"
P29317,P07947,1,0,PhosphoSitePlus
P29317,P29317,14,0,"PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
P29317,Q04760,1,0,PhosphoSitePlus
P29320,P29320,4,0,"EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:RegPhos"
P29320,P40763,1,0,EPSD:RegPhos
P29320,Q96T51,2,0,EPSD:PSEA
P29322,P29322,2,0,"EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:RegPhos"
P29322,Q04760,1,0,PhosphoSitePlus
P29323,P10301,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
P29323,P12931,1,0,PhosphoSitePlus
P29323,P29323,3,0,EPSD:RegPhos
P29323,P32004,1,0,PhosphoSitePlus
P29323,P52799,1,0,"EPSD:RegPhos, iPTMNet:pelm, EPSD:Phospho.ELM"
P29323,Q8N103,1,0,PhosphoSitePlus
P29376,Q9HCU5,1,0,PhosphoSitePlus
P29597,O15304,2,0,"PhosphoSitePlus, EPSD:PSEA"
P29597,P17181,2,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P29597,P29597,3,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P29597,P40763,1,0,PhosphoSitePlus
P29597,P42224,1,0,"PhosphoSitePlus, EPSD:RegPhos"
P29597,P42226,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
P29597,P51692,0,1,EPSD:RegPhos
P29597,P52630,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
P29597,P63244,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, iPTMNet:pelm, EPSD:RegPhos"
P29597,Q13651,2,0,"EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:RegPhos"
P29597,Q14765,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
P30279,P06400,1,0,iPTMNet:hprd
P30291,P06493,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, iPTMNet:pelm, EPSD:RegPhos"
P30291,P07900,1,0,PhosphoSitePlus
P30291,P11308,1,0,PhosphoSitePlus
P30291,P24941,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P30291,P30291,1,0,EPSD:RegPhos
P30530,P06239,1,0,PhosphoSitePlus
P30530,P06241,1,0,PhosphoSitePlus
P30530,P07947,1,0,PhosphoSitePlus
P30530,P07948,1,0,PhosphoSitePlus
P30530,P08631,1,0,PhosphoSitePlus
P30530,P12931,1,0,PhosphoSitePlus
P30530,P30530,3,0,"EPSD:RegPhos, EPSD:Phospho.ELM"
P30530,P31749,2,0,PhosphoSitePlus
P30530,P40763,1,0,PhosphoSitePlus
P30530,P42229,1,0,PhosphoSitePlus
P30530,P51692,1,0,PhosphoSitePlus
P30530,Q8NB16,1,0,PhosphoSitePlus
P30530,Q92556,2,0,PhosphoSitePlus
P30530,Q96JJ3,1,0,PhosphoSitePlus
P31152,O75030,0,1,EPSD:RegPhos
P31152,P01100,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P03372,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,P04150,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P04637,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P05787,0,2,"EPSD:PostMod, EPSD:RegPhos"
P31152,P06401,0,1,EPSD:RegPhos
P31152,P10242,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P10415,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,P14635,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,P14921,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P15923,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P16949,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,P17676,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P19793,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,P25098,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P31152,1,0,"iPTMNet:hprd, EPSD:RegPhos, iPTMNet:pelm, EPSD:Phospho.ELM"
P31152,P31749,1,0,PhosphoSitePlus
P31152,P35568,0,1,EPSD:PostMod
P31152,P38936,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,P42702,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P47712,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P49116,0,2,EPSD:RegPhos
P31152,P49137,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,P53805,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
P31152,P54829,0,2,EPSD:RegPhos
P31152,P68431,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,P84022,0,1,EPSD:RegPhos
P31152,Q00613,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,Q02078,0,1,EPSD:RegPhos
P31152,Q06413,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,Q07820,0,1,EPSD:RegPhos
P31152,Q07869,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,Q13424,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,Q13509,0,1,EPSD:PostMod
P31152,Q14686,0,1,EPSD:RegPhos
P31152,Q15418,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31152,Q15744,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,Q15746,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,Q16659,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31152,Q8IW41,1,0,EPSD:RegPhos
P31152,Q93045,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P31323,P31323,1,0,"iPTMNet:hprd, EPSD:RegPhos"
P31323,Q14847,2,0,EPSD:RegPhos
P31749,O00429,1,0,PhosphoSitePlus
P31749,O14745,1,0,PhosphoSitePlus
P31749,O14746,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P31749,O14757,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,O14939,1,0,PhosphoSitePlus
P31749,O15111,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,O15151,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,O15360,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,O15519,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,O43464,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,O43521,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,O43524,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P31749,O60285,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,O60331,1,0,PhosphoSitePlus
P31749,O60343,8,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,O60825,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P31749,O75030,1,0,PhosphoSitePlus
P31749,O75140,1,0,PhosphoSitePlus
P31749,O75376,1,0,PhosphoSitePlus
P31749,O95999,2,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,O96028,1,0,PhosphoSitePlus
P31749,P00533,1,0,PhosphoSitePlus
P31749,P02545,2,0,PhosphoSitePlus
P31749,P03372,2,0,"PhosphoSitePlus, EPSD:PostMod, EPSD:PSEA"
P31749,P04049,1,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31749,P04150,1,0,PhosphoSitePlus
P31749,P04792,1,0,"PhosphoSitePlus, EPSD:PostMod, EPSD:PSEA"
P31749,P05106,1,0,"PhosphoSitePlus, EPSD:RegPhos"
P31749,P05455,1,0,PhosphoSitePlus
P31749,P05787,1,0,PhosphoSitePlus
P31749,P06748,1,0,PhosphoSitePlus
P31749,P06899,1,0,PhosphoSitePlus
P31749,P07550,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,P08047,3,0,PhosphoSitePlus
P31749,P08670,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P08727,1,0,PhosphoSitePlus
P31749,P09601,1,0,"iPTMNet:hprd, PhosphoSitePlus, EPSD:PSEA"
P31749,P09651,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P0DMV8,1,0,PhosphoSitePlus
P31749,P10275,2,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P31749,P10276,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P31749,P12755,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P13631,1,0,PhosphoSitePlus
P31749,P14598,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P31749,P14618,4,0,PhosphoSitePlus
P31749,P15056,2,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P31749,P15559,2,0,PhosphoSitePlus
P31749,P15976,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,P16220,2,0,"PhosphoSitePlus, EPSD:PostMod, EPSD:RegPhos"
P31749,P17302,1,0,PhosphoSitePlus
P31749,P17542,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P18031,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,P19174,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P19338,2,0,PhosphoSitePlus
P31749,P19484,1,0,PhosphoSitePlus
P31749,P19634,3,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P20749,1,0,PhosphoSitePlus
P31749,P21333,1,0,PhosphoSitePlus
P31749,P21453,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,P22736,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P31749,P23396,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P23769,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P24941,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P26358,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P31749,P26373,1,0,PhosphoSitePlus
P31749,P29317,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P31749,P29375,5,0,PhosphoSitePlus
P31749,P29401,2,0,PhosphoSitePlus
P31749,P29474,2,1,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P31749,P30291,1,0,"PhosphoSitePlus, EPSD:PostMod, EPSD:PSEA"
P31749,P31323,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P31749,P31749,2,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P33778,2,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P35222,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P35226,1,0,PhosphoSitePlus
P31749,P35227,1,0,PhosphoSitePlus
P31749,P35232,1,0,PhosphoSitePlus
P31749,P35240,4,0,PhosphoSitePlus
P31749,P35558,1,0,PhosphoSitePlus
P31749,P35568,1,0,"PhosphoSitePlus, EPSD:PSEA"
P31749,P36776,2,0,PhosphoSitePlus
P31749,P38398,2,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:RegPhos, EPSD:PostMod, EPSD:PSEA"
P31749,P38936,2,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
